Chromophore_name,Chromophore_smiles,Solvent_name,Solvent_smiles,Abs,FWHM_Abs,log_extinc,Emi,FWHM_Emi,PLQY,lifetime,HOMO,HOMO_Method,LUMO,LUMO_Method,Optical_bandgap,glob_0,glob_1,glob_2,glob_3,1,2,glob_6,3,4,5,6,location combo,subgroup number
5b,CC(=O)c1c(NC(CC(C)C)C(=O)O)c2ccc(N(C)C)cc2oc1=O,dichloromethane,ClCCl,372.0,,,446.0,,0.0027,,,,,,,,,,,*C(C)=O,*NC(CC(C)C)C(=O)O,,,,*N(C)C,,"[1, 2, 5]",3
5c,CCC(C)C(Nc1c(C(C)=O)c(=O)oc2cc(N(C)C)ccc12)C(=O)O,dichloromethane,ClCCl,371.0,,,445.0,,0.0031,,,,,,,,,,,*C(C)=O,*NC(C(=O)O)C(C)CC,,,,*N(C)C,,"[1, 2, 5]",3
5d,CC(=O)c1c(NC(Cc2ccccc2)C(=O)O)c2ccc(N(C)C)cc2oc1=O,dichloromethane,ClCCl,374.0,,,450.0,,0.0026,,,,,,,,,,,*C(C)=O,*NC(Cc1ccccc1)C(=O)O,,,,*N(C)C,,"[1, 2, 5]",3
5e,CC(=O)c1c(NC(Cc2ccc(O)cc2)C(=O)O)c2ccc(N(C)C)cc2oc1=O,dichloromethane,ClCCl,368.0,,,415.0,,0.005,,,,,,,,,,,*C(C)=O,*NC(Cc1ccc(O)cc1)C(=O)O,,,,*N(C)C,,"[1, 2, 5]",3
5f,CC(=O)c1c(NC(CS)C(=O)O)c2ccc(N(C)C)cc2oc1=O,dichloromethane,ClCCl,372.0,,,424.0,,0.0025,,,,,,,,,,,*C(C)=O,*NC(CS)C(=O)O,,,,*N(C)C,,"[1, 2, 5]",3
11e,COc1ccc(-c2cc3oc(=O)cc(C)c3cc2-c2ccc(OC)c(OC)c2)cc1OC,THF,C1CCOC1,346.0,,,457.0,,,,,,,,,,,,,,*C,,,*c1ccc(OC)c(OC)c1,*c1ccc(OC)c(OC)c1,,"[2, 4, 5]",3
Donor-Substituted Phenylethynylcoumarins1,O=c1oc2ccccc2cc1C#Cc1ccccc1,acetonitrile,CC#N,342.0,6624.6526710701255,4.372912002970106,406.0,3943.11747367874,0.88,,,,,,,,,,,*C#Cc1ccccc1,,,,,,,[1],1
Donor-Substituted Phenylethynylcoumarins3,COc1ccc(C#Cc2cc3ccccc3oc2=O)cc1,acetonitrile,CC#N,353.0,4824.939645819675,4.382017042574868,456.0,4192.830612490303,0.55,,,,,,,,,,,*C#Cc1ccc(OC)cc1,,,,,,,[1],1
Donor-Substituted Phenylethynylcoumarins4,CC(C)Oc1ccc(C#Cc2cc3ccccc3oc2=O)cc1,acetonitrile,CC#N,356.0,5309.4390232729165,4.457881896733992,464.0,4262.547301686045,0.43,,,,,,,,,,,*C#Cc1ccc(OC(C)C)cc1,,,,,,,[1],1
Donor-Substituted Phenylethynylcoumarins5,CN(C)c1ccc(C#Cc2cc3ccccc3oc2=O)cc1,dichloromethane,ClCCl,406.0,4393.1259458595705,4.38738982633873,550.0,3118.163571891557,0.009,,,,,,,,,,,*C#Cc1ccc(N(C)C)cc1,,,,,,,[1],1
Donor-Substituted Phenylethynylcoumarins6,O=c1ccc2ccc(C#Cc3ccccc3)cc2o1,acetonitrile,CC#N,300.0,9247.558250300715,4.513217600067939,364.0,4459.057168164523,0.011,,,,,,,,,,,,,,,,*C#Cc1ccccc1,,[5],1
Donor-Substituted Phenylethynylcoumarins8,COc1ccc(C#Cc2ccc3ccc(=O)oc3c2)cc1,acetonitrile,CC#N,308.0,9419.62134909616,4.4996870826184034,465.0,4702.325289142507,0.029,,,,,,,,,,,,,,,,*C#Cc1ccc(OC)cc1,,[5],1
Donor-Substituted Phenylethynylcoumarins9,CC(C)Oc1ccc(C#Cc2ccc3ccc(=O)oc3c2)cc1,acetonitrile,CC#N,310.0,8934.455025287029,4.413299764081252,470.0,4623.609141437919,0.034,,,,,,,,,,,,,,,,*C#Cc1ccc(OC(C)C)cc1,,[5],1
Donor-Substituted Phenylethynylcoumarins10,CN(C)c1ccc(C#Cc2ccc3ccc(=O)oc3c2)cc1,acetonitrile,CC#N,333.0,,4.559906625036112,438.0,6332.143663507926,0.009,,,,,,,,,,,,,,,,*C#Cc1ccc(N(C)C)cc1,,[5],1
2a,C=Cc1cc2ccccc2oc1=O,acetonitrile,CC#N,326.0,8145.88018132385,4.371714202642618,413.0,4504.351215924184,0.08,0.39,,,,,,,,,,*C=C,,,,,,,[1],1
2b,C=Cc1cc2ccc(OC)cc2oc1=O,acetonitrile,CC#N,333.0,5141.126276535215,4.441019215250851,425.0,5604.827584788367,0.99,2.84,,,,,,,,,,*C=C,,,,,*OC,,"[1, 5]",2
2c,C=Cc1cc2ccc(N(CC)CC)cc2oc1=O,acetonitrile,CC#N,400.0,4017.291631453303,4.521295029251213,470.0,3904.09545266633,0.98,2.84,,,,,,,,,,*C=C,,,,,*N(CC)CC,,"[1, 5]",2
2d,C=Cc1cc2ccc(OC(=O)c3ccccc3)cc2oc1=O,acetonitrile,CC#N,328.0,7773.869590253882,4.398703695113079,420.0,4959.188839820428,0.23,3.28,,,,,,,,,,*C=C,,,,,*OC(=O)c1ccccc1,,"[1, 5]",2
2e,C=CC(=O)Oc1ccc2cc(C=C)c(=O)oc2c1,acetonitrile,CC#N,320.0,8163.433451569275,4.364419655350235,430.0,4655.53671408059,0.19,2.81,,,,,,,,,,*C=C,,,,,*OC(=O)C=C,,"[1, 5]",2
3a,O=c1oc2ccccc2cc1C=Cc1ccccc1,acetonitrile,CC#N,349.0,,,440.0,,0.67,,,,,,,,,,,*C=Cc1ccccc1,,,,,,,[1],1
1C1,O=c1oc2ccccc2cc1C=Cc1ccccc1,Ethanol,CCO,355.0,,,447.0,,0.67,,,,,,,,,,,*C=Cc1ccccc1,,,,,,,[1],1
4a,O=c1oc2ccccc2cc1C=Cc1ccccc1,acetonitrile,CC#N,351.0,6643.6211079442655,4.441192225277618,440.0,4792.754490049956,0.61,2.48,,,,,,,,,,*C=Cc1ccccc1,,,,,,,[1],1
4b,COc1ccc2cc(C=Cc3ccccc3)c(=O)oc2c1,acetonitrile,CC#N,366.0,5692.038172682056,4.4449811120879446,464.0,4916.916898462103,0.71,2.75,,,,,,,,,,*C=Cc1ccccc1,,,,,*OC,,"[1, 5]",2
4c,CCN(CC)c1ccc2cc(C=Cc3ccccc3)c(=O)oc2c1,acetonitrile,CC#N,421.0,3986.438021409682,4.39238034797756,477.0,4218.010228495088,0.85,2.25,,,,,,,,,,*C=Cc1ccccc1,,,,,*N(CC)CC,,"[1, 5]",2
4e,O=c1oc2ccccc2cc1C=Cc1ccc([N+](=O)[O-])cc1,acetonitrile,CC#N,371.0,5729.910805364256,4.605423571884013,539.0,4398.6547150364095,0.04,0.08,,,,,,,,,,*C=Cc1ccc([N+](=O)[O-])cc1,,,,,,,[1],1
4f,COc1ccc2cc(C=Cc3ccc([N+](=O)[O-])cc3)c(=O)oc2c1,acetonitrile,CC#N,392.0,6005.75413492796,4.663983454608267,610.0,4221.685308827458,0.24,1.23,,,,,,,,,,*C=Cc1ccc([N+](=O)[O-])cc1,,,,,*OC,,"[1, 5]",2
7a,CCN(CC)c1ccc2cc(C=Cc3ccc([N+](=O)[O-])cc3)c(=O)oc2c1,chloroform,ClC(Cl)Cl,,,4.75,617.0,2940.33,,,,,,,,,,,,*C=Cc1ccc([N+](=O)[O-])cc1,,,,,*N(CC)CC,,"[1, 5]",2
4g,CCN(CC)c1ccc2cc(C=Cc3ccc([N+](=O)[O-])cc3)c(=O)oc2c1,acetonitrile,CC#N,459.0,3816.2140198896886,4.756179516843809,,,,,,,,,,,,,,*C=Cc1ccc([N+](=O)[O-])cc1,,,,,*N(CC)CC,,"[1, 5]",2
7z,COc1ccc2c(c1)C(c1c([O-])c3ccccc3oc1=O)C(C)(C)C(c1ccccc1[N+](=O)[O-])=[NH+]2,acetonitrile,CC#N,500.0,,,,,,,,,,,,,,,,*C1c2cc(OC)ccc2[NH+]=C(c2ccccc2[N+](=O)[O-])C1(C)C,*[O-],,,,,,"[1, 2]",2
Cou-NMe2,Cc1cc(=O)oc2cc(N(C)C)ccc12,water,O,372.0,4927.586229518518,4.296665190261531,467.0,2688.340743586108,0.2,,,,,,,,,,,,*C,,,,*N(C)C,,"[2, 5]",2
7,Cc1cc(=O)oc2cc(N(C)C)ccc12,ethanol,CCO,366.0,,,,,,,,,,,,,,,,,*C,,,,*N(C)C,,"[2, 5]",2
Cou-Azet,Cc1cc(=O)oc2cc(N3CCC3)ccc12,water,O,355.0,5635.462392989986,4.220108088040055,469.0,2564.7016557115458,0.96,,,,,,,,,,,,*C,,,,*N1CCC1,,"[2, 5]",2
Cou-01,Cc1cc(=O)oc2cc(N3CC4(COC4)C3)ccc12,water,O,352.0,5510.3462187885925,4.184691430817598,463.0,2658.3966510422,0.96,,,,,,,,,,,,*C,,,,*N1CC2(COC2)C1,,"[2, 5]",2
Cou-02,Cc1cc(=O)oc2cc(N3CC4(CCNCC4)C3)ccc12,water,O,355.0,5411.972517223778,4.041392685158225,461.0,2645.096101506999,0.97,,,,,,,,,,,,*C,,,,*N1CC2(CCNCC2)C1,,"[2, 5]",2
3,C=Cc1c(C)c2ccc(N(CC)CC)cc2oc1=O,acetonitrile,CC#N,388.0,3920.825608841376,4.414973347970818,461.0,3038.7914598941425,0.55,,,,,,,,,,,*C=C,*C,,,,*N(CC)CC,,"[1, 2, 5]",3
4,CCN(CC)c1ccc2c(C)c(C=Cc3ccc(C=O)cc3)c(=O)oc2c1,acetonitrile,CC#N,435.0,4162.200134967403,4.505149978319906,540.0,3942.30449517636,0.07,,,,,,,,,,,*C=Cc1ccc(C=O)cc1,*C,,,,*N(CC)CC,,"[1, 2, 5]",3
5,CCN(CC)c1ccc2c(C)c(C=Cc3ccc(C=O)s3)c(=O)oc2c1,acetonitrile,CC#N,446.0,,4.15,576.0,5296.645105341471,0.05,,,,,,,,,,,*C=Cc1ccc(C=O)s1,*C,,,,*N(CC)CC,,"[1, 2, 5]",3
6,CCN(CC)c1ccc2c(C)c(C=Cc3ccc(C(=O)OC)cc3)c(=O)oc2c1,acetonitrile,CC#N,427.0,4248.192354676932,4.498999363580153,511.0,2534.960132892298,0.58,,,,,,,,,,,*C=Cc1ccc(C(=O)OC)cc1,*C,,,,*N(CC)CC,,"[1, 2, 5]",3
7,CCN(CC)c1ccc2c(C)c(C=Cc3ccc(C(=O)OC)s3)c(=O)oc2c1,acetonitrile,CC#N,435.0,6197.782883365533,4.227886704613674,531.0,2484.075855007286,0.34,,,,,,,,,,,*C=Cc1ccc(C(=O)OC)s1,*C,,,,*N(CC)CC,,"[1, 2, 5]",3
10,CCN(CC)c1ccc2c(C)c(C=Cc3ccc(C=C(C#N)C(=O)O)cc3)c(=O)oc2c1,acetonitrile,CC#N,452.0,4690.415749966109,4.536937022704674,536.0,3091.4117709836373,0.14,,,,,,,,,,,*C=Cc1ccc(C=C(C#N)C(=O)O)cc1,*C,,,,*N(CC)CC,,"[1, 2, 5]",3
11,CCN(CC)c1ccc2c(C)c(C=Cc3ccc(C=C(C#N)C(=O)O)s3)c(=O)oc2c1,acetonitrile,CC#N,496.0,,4.36,569.0,2831.869311417044,0.03,,,,,,,,,,,*C=Cc1ccc(C=C(C#N)C(=O)O)s1,*C,,,,*N(CC)CC,,"[1, 2, 5]",3
12,CCN(CC)c1ccc2c(C)c(C=Cc3ccc(C(=O)Oc4c(F)c(F)c(S(=O)(=O)[O-])c(F)c4F)cc3)c(=O)oc2c1,acetonitrile,CC#N,434.0,4700.331987904141,4.307067950661298,538.0,2556.666565268177,0.35,,,,,,,,,,,*C=Cc1ccc(C(=O)Oc2c(F)c(F)c(S(=O)(=O)[O-])c(F)c2F)cc1,*C,,,,*N(CC)CC,,"[1, 2, 5]",3
13,CCN(CC)c1ccc2c(C)c(C=Cc3ccc(C(=O)Oc4c(F)c(F)c(S(=O)(=O)[O-])c(F)c4F)s3)c(=O)oc2c1,acetonitrile,CC#N,457.0,,3.984977126415493,569.0,3516.1013221684407,0.17,,,,,,,,,,,*C=Cc1ccc(C(=O)Oc2c(F)c(F)c(S(=O)(=O)[O-])c(F)c2F)s1,*C,,,,*N(CC)CC,,"[1, 2, 5]",3
AMCAâ€H,Cc1c(CC(=O)O)c(=O)oc2cc(N)ccc12,"1,4-dioxane",C1COCCO1,369.0036900369004,,,401.9938896928767,,,,,,,,,,,,,*CC(=O)O,*C,,,,*N,,"[1, 2, 5]",3
AMCAâ€H,Cc1c(CC(=O)O)c(=O)oc2cc(N)ccc12,Toluene,Cc1ccccc1,360.9977979134328,,,400.99446627636536,,,,,,,,,,,,,*CC(=O)O,*C,,,,*N,,"[1, 2, 5]",3
AMCAâ€H,Cc1c(CC(=O)O)c(=O)oc2cc(N)ccc12,dichloromethane,ClCCl,350.0052500787512,,,405.99244854045713,,,,,,,,,,,,,*CC(=O)O,*C,,,,*N,,"[1, 2, 5]",3
AMCAâ€H,Cc1c(CC(=O)O)c(=O)oc2cc(N)ccc12,methanol,CO,351.000351000351,,,432.9941545789132,,,,,,,,,,,,,*CC(=O)O,*C,,,,*N,,"[1, 2, 5]",3
AMCAâ€H,Cc1c(CC(=O)O)c(=O)oc2cc(N)ccc12,DMF,CN(C)C=O,359.9971200230398,,,421.9943452757733,,,,,,,,,,,,,*CC(=O)O,*C,,,,*N,,"[1, 2, 5]",3
AMCAâ€H,Cc1c(CC(=O)O)c(=O)oc2cc(N)ccc12,acetonitrile,CC#N,365.0034675329416,,,416.0079873533572,,,,,,,,,,,,,*CC(=O)O,*C,,,,*N,,"[1, 2, 5]",3
AMCAâ€H,Cc1c(CC(=O)O)c(=O)oc2cc(N)ccc12,water,O,341.9972640218878,4692.411095175783,,443.0071324148319,2788.559678302463,,,,,,,,,,,,*CC(=O)O,*C,,,,*N,,"[1, 2, 5]",3
MHMC,O=c1oc2cc(N(c3ccccc3)c3cccc(O)c3)ccc2cc1-c1nc2ccccc2s1,hexane,CCCCCC,435.0,3568.0549621776336,4.740362689494244,500.0,3003.538117707001,0.1,1.626,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(c1ccccc1)c1cccc(O)c1,,"[1, 5]",2
MHMC,O=c1oc2cc(N(c3ccccc3)c3cccc(O)c3)ccc2cc1-c1nc2ccccc2s1,Toluene,Cc1ccccc1,446.0,3470.703236633566,4.381115080709851,518.0,2646.8878128526194,0.11,0.74,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(c1ccccc1)c1cccc(O)c1,,"[1, 5]",2
MHMC,O=c1oc2cc(N(c3ccccc3)c3cccc(O)c3)ccc2cc1-c1nc2ccccc2s1,"1,4-dioxane",C1COCCO1,445.0,3573.0767189858234,4.4623979978989565,529.0,2809.9034736191825,0.08,0.535,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(c1ccccc1)c1cccc(O)c1,,"[1, 5]",2
MHMC,O=c1oc2cc(N(c3ccccc3)c3cccc(O)c3)ccc2cc1-c1nc2ccccc2s1,dichloromethane,ClCCl,454.0,3627.576782693344,4.7160033436348,557.0,3129.612293201888,0.27,1.503,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(c1ccccc1)c1cccc(O)c1,,"[1, 5]",2
MHMC,O=c1oc2cc(N(c3ccccc3)c3cccc(O)c3)ccc2cc1-c1nc2ccccc2s1,chloroform,ClC(Cl)Cl,458.0,3550.626069799582,4.7501225267834,545.0,2909.1253827533656,0.58,3.22,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(c1ccccc1)c1cccc(O)c1,,"[1, 5]",2
MHMC,O=c1oc2cc(N(c3ccccc3)c3cccc(O)c3)ccc2cc1-c1nc2ccccc2s1,Ethyl acetate,CCOC(C)=O,447.0,3584.7894399763245,4.732393759822968,548.0,3221.9253092051367,0.21,1.318,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(c1ccccc1)c1cccc(O)c1,,"[1, 5]",2
MHMC,O=c1oc2cc(N(c3ccccc3)c3cccc(O)c3)ccc2cc1-c1nc2ccccc2s1,DMF,CN(C)C=O,455.0,,4.710117365111817,545.0,4192.702134021552,0.01,0.054,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(c1ccccc1)c1cccc(O)c1,,"[1, 5]",2
MHMC,O=c1oc2cc(N(c3ccccc3)c3cccc(O)c3)ccc2cc1-c1nc2ccccc2s1,acetonitrile,CC#N,449.0,,4.71121652432109,555.0,3967.894470643207,0.03,0.156,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(c1ccccc1)c1cccc(O)c1,,"[1, 5]",2
MHMC,O=c1oc2cc(N(c3ccccc3)c3cccc(O)c3)ccc2cc1-c1nc2ccccc2s1,methanol,CO,455.0,3684.328519918792,4.708845638048179,564.0,3974.391856617716,0.021,0.113,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(c1ccccc1)c1cccc(O)c1,,"[1, 5]",2
DHMC,O=c1oc2cc(N(c3cccc(O)c3)c3cccc(O)c3)ccc2cc1-c1nc2ccccc2s1,hexane,CCCCCC,438.0,3745.489126978482,4.421603926869831,495.0,3417.898954451288,0.27,1.362,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(c1cccc(O)c1)c1cccc(O)c1,,"[1, 5]",2
DHMC,O=c1oc2cc(N(c3cccc(O)c3)c3cccc(O)c3)ccc2cc1-c1nc2ccccc2s1,Toluene,Cc1ccccc1,445.0,3610.595942367476,4.433193591714845,521.0,2849.808950527673,0.82,4.355,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(c1cccc(O)c1)c1cccc(O)c1,,"[1, 5]",2
DHMC,O=c1oc2cc(N(c3cccc(O)c3)c3cccc(O)c3)ccc2cc1-c1nc2ccccc2s1,"1,4-dioxane",C1COCCO1,443.0,3458.3158521191363,4.394399142025591,525.0,3021.39130400616,0.76,6.817,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(c1cccc(O)c1)c1cccc(O)c1,,"[1, 5]",2
DHMC,O=c1oc2cc(N(c3cccc(O)c3)c3cccc(O)c3)ccc2cc1-c1nc2ccccc2s1,dichloromethane,ClCCl,458.0,,4.394399142025591,532.0,,0.41,2.804,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(c1cccc(O)c1)c1cccc(O)c1,,"[1, 5]",2
DHMC,O=c1oc2cc(N(c3cccc(O)c3)c3cccc(O)c3)ccc2cc1-c1nc2ccccc2s1,chloroform,ClC(Cl)Cl,459.0,3792.115659598345,4.4128467885119615,544.0,2949.785376224674,0.42,2.229,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(c1cccc(O)c1)c1cccc(O)c1,,"[1, 5]",2
DHMC,O=c1oc2cc(N(c3cccc(O)c3)c3cccc(O)c3)ccc2cc1-c1nc2ccccc2s1,Ethyl acetate,CCOC(C)=O,446.0,3719.210084327468,4.43713196609433,531.0,3046.536756687212,0.3,2.081,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(c1cccc(O)c1)c1cccc(O)c1,,"[1, 5]",2
DHMC,O=c1oc2cc(N(c3cccc(O)c3)c3cccc(O)c3)ccc2cc1-c1nc2ccccc2s1,DMF,CN(C)C=O,446.0,3786.848979393348,4.367858889362906,555.0,3362.584524187476,0.017,0.144,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(c1cccc(O)c1)c1cccc(O)c1,,"[1, 5]",2
DHMC,O=c1oc2cc(N(c3cccc(O)c3)c3cccc(O)c3)ccc2cc1-c1nc2ccccc2s1,acetonitrile,CC#N,453.0,3730.3273088024034,4.46541259662715,556.0,3517.8334513670743,0.024,0.1419,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(c1cccc(O)c1)c1cccc(O)c1,,"[1, 5]",2
DHMC,O=c1oc2cc(N(c3cccc(O)c3)c3cccc(O)c3)ccc2cc1-c1nc2ccccc2s1,methanol,CO,454.0,3628.146320871933,4.369846425586201,564.0,3906.89373972744,0.013,0.099,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(c1cccc(O)c1)c1cccc(O)c1,,"[1, 5]",2
32,CCN(CC)c1ccc2c(O)c(C(=O)C=CC=C3N(C)c4ccccc4C3(C)C)c(=O)oc2c1,acetonitrile,CC#N,531.0,,5.02938377768521,566.0,,0.33,,,,,,,,,,,*C(=O)C=CC=C1N(C)c2ccccc2C1(C)C,*O,,,,*N(CC)CC,,"[1, 2, 5]",3
3b,CN(C)c1ccc2c(O)c(C=Nc3ccc([N+](=O)[O-])cc3)c(=O)oc2c1,THF,C1CCOC1,411.0,8022.696681578065,4.313023110323238,498.0,2559.9711968903284,,,,,,,,,,,,*C=Nc1ccc([N+](=O)[O-])cc1,*O,,,,*N(C)C,,"[1, 2, 5]",3
3k,CCOc1ccc2cc(C=Cc3ccccc3)c(=O)oc2c1,acetonitrile,CC#N,358.0,,,444.0,,0.83,,,,,,,,,,,*C=Cc1ccccc1,,,,,*OCC,,"[1, 5]",2
3l,CCOc1ccc2cc(C=Cc3ccc(C)cc3)c(=O)oc2c1,acetonitrile,CC#N,365.0,,,452.0,,0.92,,,,,,,,,,,*C=Cc1ccc(C)cc1,,,,,*OCC,,"[1, 5]",2
3e,Cc1ccc2oc(=O)c(C=Cc3ccccc3)cc2c1,acetonitrile,CC#N,349.0,,,444.0,,0.81,,,,,,,,,,,*C=Cc1ccccc1,,,,*C,,,"[1, 4]",2
3h,Cc1ccc2oc(=O)c(C=Cc3ccc(Cl)cc3)cc2c1,acetonitrile,CC#N,354.0,,,440.0,,0.39,,,,,,,,,,,*C=Cc1ccc(Cl)cc1,,,,*C,,,"[1, 4]",2
3i,Cc1ccc2oc(=O)c(C=Cc3ccc(F)cc3)cc2c1,acetonitrile,CC#N,346.0,,,442.0,,0.52,,,,,,,,,,,*C=Cc1ccc(F)cc1,,,,*C,,,"[1, 4]",2
3j,COc1ccc2cc(C=Cc3ccc(Cl)cc3)c(=O)oc2c1,acetonitrile,CC#N,346.0,,,450.0,,0.79,,,,,,,,,,,*C=Cc1ccc(Cl)cc1,,,,,*OC,,"[1, 5]",2
3m,CCOc1ccc2cc(C=Cc3cccc(C)c3)c(=O)oc2c1,acetonitrile,CC#N,355.0,,,446.0,,0.86,,,,,,,,,,,*C=Cc1cccc(C)c1,,,,,*OCC,,"[1, 5]",2
3n,CCOc1ccc2cc(C=Cc3ccc(F)cc3)c(=O)oc2c1,acetonitrile,CC#N,360.0,,,442.0,,0.82,,,,,,,,,,,*C=Cc1ccc(F)cc1,,,,,*OCC,,"[1, 5]",2
3o,CCOc1ccc2cc(C=Cc3ccc(Cl)cc3)c(=O)oc2c1,acetonitrile,CC#N,350.0,,,443.0,,0.75,,,,,,,,,,,*C=Cc1ccc(Cl)cc1,,,,,*OCC,,"[1, 5]",2
Compound 7a,Cc1ccc(C)c2c(-c3ccccc3)cc(=O)oc12,dichloroethane,ClCCCl,350.0,,,418.0,4827.123829862707,,,,,,,,,,,,,*c1ccccc1,,*C,,,*C,"[2, 3, 6]",3
Compound 7b,Cc1ccc(C)c2c(C)cc(=O)oc12,dichloroethane,ClCCCl,330.0,,,413.0,4418.742605009444,,,,,,,,,,,,,*C,,*C,,,*C,"[2, 3, 6]",3
3a,O=c1oc2ccccc2cc1-c1nc2ccccc2s1,dichloromethane,ClCCl,361.0,,,451.0,,0.15,,,,,,,,,,,*c1nc2ccccc2s1,,,,,,,[1],1
H-CUM,O=c1oc2ccccc2cc1-c1nc2ccccc2s1,THF,C1CCOC1,362.0,,4.461,450.0,,0.3247,1.04,,,,,,,,,,*c1nc2ccccc2s1,,,,,,,[1],1
9a,O=c1oc2ccccc2cc1-c1nc2ccccc2s1,chloroform,ClC(Cl)Cl,380.0,,,440.0,,,,,,,,,,,,,*c1nc2ccccc2s1,,,,,,,[1],1
3b,COc1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,dichloromethane,ClCCl,393.0,,,461.0,,0.07,,,,,,,,,,,*c1nc2ccccc2s1,,,,*OC,,,"[1, 4]",2
6-OMe-CUM,COc1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,THF,C1CCOC1,378.0,,4.433,458.0,,0.1091,0.63,,,,,,,,,,*c1nc2ccccc2s1,,,,*OC,,,"[1, 4]",2
3c,Cc1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,dichloromethane,ClCCl,368.0,,,449.0,,0.28,,,,,,,,,,,*c1nc2ccccc2s1,,,,*C,,,"[1, 4]",2
9d,Cc1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,chloroform,ClC(Cl)Cl,385.0,,,451.0,,,,,,,,,,,,,*c1nc2ccccc2s1,,,,*C,,,"[1, 4]",2
3d,O=c1oc2ccc(Cl)cc2cc1-c1nc2ccccc2s1,dichloromethane,ClCCl,367.0,,,458.0,,0.11,,,,,,,,,,,*c1nc2ccccc2s1,,,,*Cl,,,"[1, 4]",2
9b,O=c1oc2ccc(Cl)cc2cc1-c1nc2ccccc2s1,chloroform,ClC(Cl)Cl,384.0,,,455.5,,,,,,,,,,,,,*c1nc2ccccc2s1,,,,*Cl,,,"[1, 4]",2
3e,COc1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,dichloromethane,ClCCl,379.0,,,465.0,,0.55,,,,,,,,,,,*c1nc2ccccc2s1,,,,,*OC,,"[1, 5]",2
3f,COc1cc2cc(-c3nc4ccccc4s3)c(=O)oc2cc1OC,dichloromethane,ClCCl,408.0,,,476.0,,0.73,,,,,,,,,,,*c1nc2ccccc2s1,,,,*OC,*OC,,"[1, 4, 5]",3
3g,CN(C)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,dichloromethane,ClCCl,462.0,,,496.0,,0.93,,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(C)C,,"[1, 5]",2
CS-Me,CN(C)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,chloroform,ClC(Cl)Cl,458.0,,,486.0,,0.96,,,,,,,,,,,*c1nc2ccccc2s1,,,,,*N(C)C,,"[1, 5]",2
3h,O=c1oc2ccccc2cc1-c1nc2ccccc2o1,dichloromethane,ClCCl,353.0,,,448.0,,0.49,,,,,,,,,,,*c1nc2ccccc2o1,,,,,,,[1],1
3i,O=c1oc2ccc(Cl)cc2cc1-c1nc2ccccc2o1,dichloromethane,ClCCl,367.0,,,451.0,,0.32,,,,,,,,,,,*c1nc2ccccc2o1,,,,*Cl,,,"[1, 4]",2
3j,COc1ccc2oc(=O)c(-c3nc4ccccc4o3)cc2c1,dichloromethane,ClCCl,382.0,,,460.0,,0.03,,,,,,,,,,,*c1nc2ccccc2o1,,,,*OC,,,"[1, 4]",2
3k,COc1ccc2cc(-c3nc4ccccc4o3)c(=O)oc2c1,dichloromethane,ClCCl,374.0,,,446.0,,0.64,,,,,,,,,,,*c1nc2ccccc2o1,,,,,*OC,,"[1, 5]",2
3l,COc1cc2cc(-c3nc4ccccc4o3)c(=O)oc2cc1OC,dichloromethane,ClCCl,393.0,,,462.0,,0.6,,,,,,,,,,,*c1nc2ccccc2o1,,,,*OC,*OC,,"[1, 4, 5]",3
3m,CN(C)c1ccc2cc(-c3nc4ccccc4o3)c(=O)oc2c1,dichloromethane,ClCCl,445.0,,,481.0,,0.93,,,,,,,,,,,*c1nc2ccccc2o1,,,,,*N(C)C,,"[1, 5]",2
4a,O=c1oc2ccccc2cc1-c1nc2cc(Cl)ccc2s1,dichloromethane,ClCCl,364.0,,,443.0,,0.1,,,,,,,,,,,*c1nc2cc(Cl)ccc2s1,,,,,,,[1],1
4c,O=c1oc2ccccc2cc1-c1nc2ccc(Cl)cc2s1,dichloromethane,ClCCl,366.0,,,454.0,,0.49,,,,,,,,,,,*c1nc2ccc(Cl)cc2s1,,,,,,,[1],1
